"V1"
"1"	0.279303965273854
"2"	0.240129334862775
"3"	0.279474043264061
"4"	0.280579550200409
"5"	0.367829559176747
"6"	0.314850265227177
"7"	0.298003095419422
"8"	0.39030820021581
"9"	0.333048610179357
"10"	0.367300427651658
"11"	0.335543087369064
"12"	0.340683222184217
"13"	0.26465836056156
"14"	0.242226963408665
"15"	0.120233800543872
"16"	0.321861257934611
"17"	0.303993620185612
"18"	0.346390283633395
"19"	0.37708936086581
"20"	0.18561933900134
"21"	0.19138309311392
"22"	0.366988618002944
"23"	0.306204634058307
"24"	0.29221099497514
"25"	0.266907169543189
"26"	0.373309849972315
"27"	0.194387804274249
"28"	0.189257118236329
"29"	0.274485088884647
"30"	0.300204660514883
"31"	0.368916168558627
"32"	0.319102214982359
"33"	0.379867301372529
"34"	0.341571407244188
"35"	0.38237122733947
"36"	0.258620591909201
"37"	0.317212459535611
"38"	0.202957845225249
"39"	0.132243196407953
"40"	0.371353953084931
"41"	0.493271525731855
"42"	0.31468018723697
"43"	0.35537607078268
"44"	0.260500898578715
"45"	0.154173808367459
"46"	0.231171894045192
"47"	0.354100485856125
"48"	0.348563502397155
"49"	0.354733553930786
"50"	0.35770046998218
"51"	0.40603096553275
"52"	0.342856440947977
"53"	0.118221210993085
"54"	0.327341548730179
"55"	0.305439283102374
"56"	0.360459512934431
"57"	0
"58"	0.242548221834612
"59"	0.359590225428927
"60"	0.375312990745868
"61"	0.18367289089119
"62"	0.190201995959703
"63"	0.308925881901623
"64"	0.282724422632467
"65"	0.132025874531577
"66"	0.309596745085219
"67"	0.289140142374175
"68"	0.0893996057970138
"69"	0.281628364473353
"70"	0.198819280796872
"71"	0.37170355784258
"72"	0.28434961231667
"73"	0.303190474120744
"74"	0.37653188300902
"75"	0.320859687547834
"76"	0.239278944911739
"77"	0.184296510188616
"78"	0.232929366610667
"79"	0.299127499910237
"80"	0.300658201822102
"81"	0.0993926325994153
"82"	0.441312699723529
"83"	0.466975578690362
"84"	0.505044702165093
"85"	0.483255821864093
"86"	0.399416821469134
"87"	0.446103229781034
"88"	0.506433672418452
"89"	0.346796581054446
"90"	0.388380649660127
"91"	0.451668559571706
"92"	0.565318452139109
"93"	0.59499706143028
"94"	0.51914227779783
"95"	0.486591240227602
"96"	0.514890328042648
"97"	0.565129476594434
"98"	0.32014158047807
"99"	0.209401911298659
"100"	0.556342113767057
"101"	0.501501410702441
"102"	0.483388104745365
"103"	0.423331676647725
"104"	0.673969941549864
"105"	0.515107649919024
"106"	0.442644977313486
"107"	0.522921788691325
"108"	0.475470029423492
"109"	0.396166442100728
"110"	0.460588205280355
"111"	0.493677823152906
"112"	0.450865413506838
"113"	0.31958410262128
"114"	0.484049519151727
"115"	0.329373035835433
"116"	0.403838849214523
"117"	0.419826180294008
"118"	0.286976372387649
"119"	0.507132881933749
"120"	0.42539151008468
"121"	0.269118183415884
"122"	0.509164369039003
"123"	0.512650967838252
"124"	0.323410857400944
"125"	0.470424382380676
"126"	0.496172300342613
"127"	0.483388104745365
"128"	0.41838996615448
"129"	0.265376467631324
"130"	0.304447161492831
"131"	0.342346206977355
"132"	0.461287414795651
"133"	0.629655176323632
"134"	0.420780506794616
"135"	0.162309205565708
"136"	0.412673455928068
"137"	0.233874244334041
"138"	0.294327521075498
"139"	0.382692485765417
"140"	0.485854235603371
"141"	0.317061279099872
"142"	0.485504630845722
"143"	0.398453046191292
"144"	0.428783621111592
"145"	0.392764882296582
"146"	0.430730069221742
"147"	0.655025143196219
"148"	0.429756845166667
"149"	0.448626053302442
"150"	0.461249619686716
"151"	0.735065735143215
"152"	0.773834068133243
"153"	0.838907796941998
"154"	0.784133235318017
"155"	0.989039418408864
"156"	0.649497608514482
"157"	0.520124950630139
"158"	0.52225092550773
"159"	0.519803692204192
"160"	0.692517891259692
"161"	0.844510921841604
"162"	0.726656323405188
"163"	0.732363384854366
"164"	0.839928264883241
"165"	0.396686124848583
"166"	0.493177037959518
"167"	0.830847989961619
"168"	0.485410143073385
"169"	0.710498914335496
"170"	0.720977608287712
"171"	0.656262933013839
"172"	0.763194744968054
"173"	0.70002022038328
"174"	0.69246119859629
"175"	0.876608418104613
"176"	0.800441824823449
"177"	0.314434519028892
"178"	0.814841761327667
"179"	0.553053939289716
"180"	0.6600329951301
"181"	0.90680671014364
"182"	0.679072281256083
"183"	0.80946540708167
"184"	0.799468600768375
"185"	0.904539003607543
"186"	0.575816043645792
"187"	0.486836908435679
"188"	0.93021133135161
"189"	0.610937148623597
"190"	0.46227008762796
"191"	0.854195918506186
"192"	0.808066988051076
"193"	0.939669557362582
"194"	0.728517732520235
"195"	0.720212257331779
"196"	0.663944788904868
"197"	0.667875480234103
"198"	0.383694056152193
"199"	0.494792778866487
"200"	0.55119253017467
"201"	0.828892093074235
"202"	0.489784926932606
"203"	0.506811623507802
"204"	0.758224688143107
"205"	0.528373733155192
"206"	0.491674682379353
"207"	0.501199049830961
"208"	0.660401497442216
"209"	0.981480396621873
"210"	0.618373336306549
"211"	0.246186001069602
"212"	0.973354448200858
"213"	0.484087314260662
"214"	0.929937316811831
"215"	0.863701388403327
"216"	0.276365395554161
"217"	0.520058809189503
"218"	0.568360958408372
"219"	0.924060177372446
"220"	0.988378004002502
"221"	0.65161413461484
"222"	0.695938348618305
"223"	0.72110044239175
"224"	0.705963501263302
"225"	0.965984401958543
"226"	0.683692733323381
"227"	0.850000661414406
"228"	0.715620151596182
"229"	0.963338744333096
"230"	0.691185613669735
"231"	0.543794137600653
"232"	0.778067120333958
"233"	0.796558377380383
"234"	0.696854880009978
"235"	0.714316220337926
"236"	0.842545576176987
"237"	0.854328201387458
"238"	1
"239"	0.750079842167625
"240"	0.581164051560088
"241"	0.763119154750184
"242"	0.817874818819697
"243"	0.284141739217528
"244"	0.695683231632994
"245"	0.663803057246362
"246"	0.691818681744395
"247"	0.623778036884247
"248"	0.852145533846465
"249"	0.769119128293608
"250"	0.621425291353046
"251"	0.542887054986214
"252"	0.0981850788689436
"253"	0.816041756036351
"254"	0.858599048697108
"255"	0.850605383157366
"256"	0.637195300556155
"257"	0.891065047272232
"258"	0.575645965655584
"259"	0.644754322343146
"260"	0.550521666991075
"261"	0.580266417722882
"262"	0.498477801987645
"263"	0.807301637095143
"264"	0.919477520414083
"265"	0.81320712286623
"266"	0.524433593048724
"267"	0.491192794740433
"268"	0.215505821391654
"269"	0.799893795743893
"270"	0.650196818029779
"271"	0.677796696329528
"272"	0.52535957321763
"273"	0.761144360308332
"274"	0.754029431051328
"275"	0.742020035187246
"276"	0.599447435507371
"277"	0.893313856253862
"278"	0.612392260317592
"279"	0.755049898992571
"280"	0.849131373908902
"281"	0.485655811281462
"282"	0.697950938169091
"283"	0.832737745408367
"284"	0.899899653985778
"285"	0.719994935455403
"286"	0.863720285957794
"287"	0.442238679892435
"288"	0.812507913350933
"289"	0.916907453006506
"290"	0.837868431446287
